HEADER
﻿2.6310;(962.9815,1122.6166,199.1266);(0.2438,-12.5111,-130.0421);
﻿2.6720;(962.7359,1122.8955,199.1974);(0.3088,-12.2702,-131.7294);
﻿2.7270;(962.3095,1123.3179,199.4369);(0.1014,-10.9688,-134.5788);
﻿2.7690;(962.0202,1123.6841,199.6876);(-0.2430,-9.6447,-136.8209);
﻿2.8260;(961.6106,1124.2081,200.0705);(-0.7934,-7.4756,-140.0392);
﻿2.8680;(961.3137,1124.6324,200.3391);(-1.0990,-6.0113,-142.7579);
﻿2.9230;(960.8724,1125.1728,200.6065);(-1.1970,-4.5616,-146.6837);
﻿2.9780;(960.3228,1125.7658,200.6958);(-1.1285,-3.9296,-151.2623);
﻿3.0200;(959.7931,1126.3973,200.5251);(-1.4512,-4.4465,-156.1528);
﻿3.0760;(959.1778,1127.3240,200.2169);(-1.4876,-6.0526,-163.7108);
﻿3.1170;(958.8590,1127.9626,199.9692);(-1.0009,-7.0405,-169.0061);
﻿3.1730;(958.6578,1128.6689,199.7092);(-0.5250,-7.8182,-174.7686);
﻿3.2300;(958.6362,1129.0358,199.5494);(-0.1059,-7.8371,-178.2811);
﻿3.2710;(958.6897,1129.1591,199.4558);(0.0573,-7.8694,-179.7843);
﻿3.3260;(958.7408,1129.1738,199.3985);(0.3138,-7.9235,179.1919);
﻿3.3680;(958.7613,1129.0587,199.3810);(0.5452,-7.9878,178.7826);
﻿3.4240;(958.7379,1128.7604,199.3578);(0.7027,-8.1238,178.9419);
﻿3.4800;(958.6388,1128.3425,199.3634);(0.8132,-8.3071,179.7336);
﻿3.5220;(958.5373,1127.9300,199.3512);(0.8857,-8.3728,-179.2996);
﻿3.5770;(958.3459,1127.1498,199.2879);(1.5033,-8.5644,-176.7332);
﻿3.6180;(958.2334,1126.2184,199.2556);(1.8295,-9.0802,-172.9753);
﻿3.6740;(958.2731,1124.4026,199.2897);(2.4667,-9.9121,-164.0669);
﻿3.7290;(958.7689,1122.0790,199.3350);(1.9601,-10.5391,-151.1321);
﻿3.7720;(959.5945,1120.1576,199.2664);(1.8600,-11.2444,-139.1909);
﻿3.8270;(961.3240,1117.7757,199.0273);(1.4861,-12.7053,-121.6498);
﻿3.8690;(963.1056,1116.3540,198.6712);(1.3277,-14.5795,-107.3641);
﻿3.9250;(965.8445,1115.1865,198.1477);(0.8463,-17.2119,-87.4558);
﻿3.9810;(968.5200,1115.0233,197.6160);(-0.3309,-19.6287,-67.8430);
﻿4.0220;(970.3456,1115.4638,197.2670);(-1.4054,-21.0977,-53.2337);
﻿4.0780;(972.2291,1116.6604,196.7918);(-2.5909,-22.5452,-34.8829);
﻿4.1190;(973.1628,1117.7372,196.4088);(-3.5586,-23.7864,-22.2672);
﻿4.1750;(973.8297,1119.2473,195.8649);(-4.5942,-25.4298,-7.2412);
﻿4.2170;(973.9734,1120.3596,195.4724);(-5.4485,-26.6000,2.8513);
﻿4.2730;(973.7654,1121.7907,194.8830);(-6.5994,-28.2916,14.9547);
﻿4.3310;(973.2184,1123.0898,194.2502);(-7.4246,-30.2235,25.7696);
﻿4.3760;(972.5114,1124.2833,193.6746);(-8.1448,-32.2474,35.3522);
﻿4.4220;(971.8975,1124.9927,193.1838);(-8.7161,-34.2826,40.8220);
﻿4.4790;(971.1016,1125.7882,192.4534);(-10.0951,-37.1992,47.0515);
﻿4.5220;(970.5818,1126.3098,191.8477);(-10.8387,-39.4669,51.0261);
﻿4.5780;(969.9855,1126.9335,191.0214);(-11.7524,-42.4529,55.5721);
﻿4.6200;(969.5981,1127.3250,190.4280);(-12.7164,-44.6057,58.3585);
﻿4.6760;(969.2602,1127.9012,189.8345);(-13.6319,-47.1309,61.2228);
﻿4.7180;(969.2155,1128.3140,189.4392);(-14.0593,-48.3647,62.5199);
﻿4.7740;(969.3135,1128.8307,188.7502);(-14.9392,-50.6805,63.6268);
﻿4.8290;(969.6101,1129.2347,188.0232);(-15.7404,-53.3699,63.6985);
﻿4.8720;(970.0302,1129.3891,187.5241);(-15.6580,-54.9127,62.3617);
﻿4.9270;(970.4102,1129.5177,186.9924);(-15.5318,-56.6237,60.2228);
﻿4.9690;(970.6503,1129.5110,186.7741);(-14.7113,-57.4846,57.5819);
﻿5.0250;(970.8819,1129.3630,186.8069);(-12.1501,-57.7621,52.7754);
﻿5.0810;(971.0435,1129.1216,187.2234);(-9.4529,-56.4404,47.6908);
﻿5.1220;(971.0800,1128.7559,187.7029);(-7.0430,-54.9847,43.3157);
﻿5.1780;(971.0477,1128.1572,188.5599);(-4.4998,-52.1816,37.4113);
﻿5.2190;(971.0430,1127.5158,189.4690);(-2.0851,-48.9860,32.0678);
﻿5.2760;(970.8768,1126.6965,190.8244);(-0.6963,-43.7954,26.2910);
﻿5.3170;(970.5926,1126.0212,191.8314);(-0.0863,-39.9605,22.6355);
﻿5.3730;(970.0708,1125.3524,192.9194);(-0.0124,-35.8177,19.6712);
﻿5.4290;(969.4538,1124.8136,193.6031);(-0.1460,-33.7498,17.8843);
﻿5.4710;(969.0774,1124.4547,193.9044);(-0.5819,-33.1933,17.2393);
﻿5.5260;(968.7663,1124.0071,194.1587);(-0.9656,-32.3509,16.3249);
﻿5.5680;(968.5380,1123.6603,194.1445);(-1.4827,-32.4069,16.1439);
﻿5.6230;(968.3776,1123.1786,194.0637);(-2.1740,-32.7950,15.8128);
﻿5.6800;(968.2604,1122.6585,193.8757);(-2.7085,-34.0358,15.4042);
﻿5.7210;(968.2086,1122.3001,193.7378);(-2.9243,-34.7729,14.9879);
﻿5.7770;(968.0814,1121.8783,193.5084);(-3.2759,-35.7751,14.2652);
﻿5.8180;(967.9596,1121.6107,193.3283);(-3.5132,-36.1769,13.6670);
﻿5.8740;(967.8825,1121.3077,193.1761);(-4.0055,-36.5429,12.5017);
﻿5.9300;(967.9303,1121.0334,193.1063);(-4.1415,-36.7566,10.6053);
﻿5.9720;(968.0109,1120.7948,193.1160);(-4.2062,-36.6482,8.8923);
﻿6.0270;(968.0897,1120.4106,193.0427);(-4.3675,-36.3768,6.2223);
﻿6.0690;(968.2242,1120.0203,193.0267);(-4.2920,-36.0377,3.5739);
﻿6.1250;(968.5283,1119.3650,193.1153);(-4.4162,-35.4551,-0.4649);
﻿6.1800;(968.9574,1118.5242,193.3027);(-4.5465,-34.6272,-5.5942);
﻿6.2220;(969.3255,1117.8003,193.4856);(-4.4713,-33.7930,-10.3954);
﻿6.2780;(969.9354,1116.7711,193.8681);(-3.8318,-32.4320,-17.5347);
﻿6.3200;(970.4477,1115.9870,194.1495);(-2.6818,-31.2817,-23.4909);
﻿6.3760;(971.2680,1114.9793,194.6753);(-1.3792,-29.4288,-31.4332);
﻿6.4170;(971.9065,1114.2343,195.1157);(-0.4197,-27.7847,-37.8259);
﻿6.4730;(972.8677,1113.2871,195.8081);(0.4442,-24.9676,-46.2740);
﻿6.5280;(973.8690,1112.3997,196.5709);(0.9263,-22.8747,-54.4610);
﻿6.5710;(974.5209,1111.8522,197.1204);(1.2884,-21.5961,-60.5928);
﻿6.6260;(975.2702,1111.1535,197.7128);(1.7770,-19.4067,-68.9978);
﻿6.6680;(975.6594,1110.7584,198.0170);(2.1974,-18.0745,-75.5289);
﻿6.7230;(975.9248,1110.4894,198.1467);(2.9769,-17.0953,-84.3262);
﻿6.7790;(976.0039,1110.3953,198.3111);(4.0828,-16.8189,-93.0325);
﻿6.8210;(975.7837,1110.3806,198.4773);(4.4210,-15.7509,-100.0614);
﻿6.8770;(975.2266,1110.7074,198.5702);(5.1930,-14.8973,-109.8661);
﻿6.9180;(974.7341,1111.1350,198.6538);(5.4091,-14.4659,-116.5138);
﻿6.9740;(973.9937,1111.9968,198.7099);(5.5528,-13.9096,-124.1721);
﻿7.0300;(973.1129,1113.1096,198.7276);(5.1923,-13.2827,-130.8075);
﻿7.0710;(972.2996,1114.0924,198.6637);(4.6794,-12.3534,-135.8228);
﻿7.1270;(971.0750,1115.4684,198.5576);(3.6540,-11.9498,-142.2804);
﻿7.1690;(970.0498,1116.4715,198.5453);(2.9230,-11.6052,-147.2380);
﻿7.2240;(968.5728,1117.7674,198.8116);(1.9337,-11.2270,-154.1205);
﻿7.2810;(967.2761,1118.9746,198.9382);(1.2002,-10.2010,-161.2222);
﻿7.3220;(966.4755,1119.7096,199.0004);(0.7460,-9.4316,-166.2167);
﻿7.3780;(965.8547,1120.2921,199.0940);(0.4828,-9.5984,-170.9127);
﻿7.4190;(965.6278,1120.4770,199.1786);(0.7652,-9.9956,-173.5128);
﻿7.4760;(965.4255,1120.2595,199.5892);(0.5955,-9.3243,-175.6570);
﻿7.5170;(965.4596,1120.0006,199.8793);(0.8388,-8.4729,-177.0460);
﻿7.5730;(965.5134,1119.4993,199.9505);(1.2405,-7.9904,-178.0858);
﻿7.6280;(965.6647,1118.9790,199.9140);(1.4407,-7.8622,-178.8822);
﻿7.6700;(965.8755,1118.5813,199.8896);(1.4343,-8.2769,-179.1359);
﻿7.7260;(966.1183,1118.1040,199.8308);(1.4461,-8.6208,-179.2316);
﻿7.7670;(966.2789,1117.7653,199.8009);(1.4573,-8.6380,-179.2690);
﻿7.8230;(966.4427,1117.3512,199.7237);(1.3501,-8.8618,-179.0584);
﻿7.8790;(966.5422,1116.9578,199.6775);(1.5382,-9.1230,-179.0713);
﻿7.9210;(966.5597,1116.6682,199.6164);(1.6978,-9.3876,-178.9889);
﻿7.9760;(966.5440,1116.2499,199.5457);(1.7517,-9.6296,-178.7564);
﻿8.0190;(966.5113,1115.9581,199.4837);(1.7541,-10.0016,-178.5864);
﻿8.0730;(966.3937,1115.5925,199.4650);(1.8936,-10.3395,-178.3357);
﻿8.1300;(966.3021,1115.2991,199.4258);(2.1047,-10.6484,-178.3795);
﻿8.1720;(966.2296,1115.0951,199.4093);(2.1494,-10.7388,-178.3164);
﻿8.2270;(959.1051,1114.1112,199.4127);(2.3730,-10.7800,-178.4173);
﻿8.2690;(938.2708,1111.7512,199.4046);(2.4491,-10.8148,-178.3965);
﻿8.3240;(910.5917,1108.7120,199.4288);(2.3848,-10.8990,-178.3946);
﻿8.3800;(882.3190,1105.6439,199.4253);(2.3284,-11.0581,-178.3671);
﻿8.4220;(861.6472,1103.4443,199.4318);(2.3243,-11.1718,-178.3685);
﻿8.4780;(833.8442,1100.5121,199.3276);(2.2971,-11.7432,-178.1474);
﻿8.5200;(812.9542,1098.3285,199.2245);(2.3099,-12.1436,-178.0058);
﻿8.5750;(785.1643,1095.4538,199.0548);(2.3892,-13.0161,-177.7168);
﻿8.6180;(764.2363,1093.3329,198.9586);(2.3284,-13.4247,-177.5447);
﻿8.6730;(736.5720,1090.5439,198.8322);(2.2995,-14.0859,-177.2924);
﻿8.7280;(708.8807,1087.7457,198.7076);(2.0727,-14.6631,-177.1359);
﻿8.7700;(687.9833,1085.6685,198.6129);(1.8523,-15.1127,-177.0565);
﻿8.8260;(660.3720,1082.9112,198.5597);(1.6678,-14.8431,-176.8616);
﻿8.8680;(639.4208,1080.7998,198.5243);(1.4652,-14.0894,-176.8047);
﻿8.9230;(611.9868,1078.0237,198.2711);(1.3656,-15.8382,-176.8075);
﻿8.9800;(584.2448,1075.1282,198.1073);(1.0596,-16.6788,-176.4333);
﻿9.0210;(563.4320,1072.9710,198.0331);(1.0862,-17.1443,-176.0787);
﻿9.0760;(535.7833,1070.1217,197.9418);(1.2278,-17.5859,-175.9793);
﻿9.1180;(515.0560,1068.0002,197.8814);(1.2674,-18.0258,-176.0454);
﻿9.1740;(487.5064,1065.1749,197.8197);(1.3187,-18.2315,-176.1607);
﻿9.2300;(460.0260,1062.3323,197.7472);(1.2391,-18.5704,-176.1975);
﻿9.2720;(439.3855,1060.1950,197.6918);(1.2481,-18.7354,-176.1761);
﻿9.3270;(411.8826,1057.3377,197.6250);(1.1945,-18.7531,-176.1635);
﻿9.3690;(391.2525,1055.1891,197.5692);(1.1433,-18.8493,-176.2176);
﻿9.4250;(363.7338,1052.2766,197.5100);(1.2742,-19.1441,-176.2407);
﻿9.4810;(336.1784,1049.3563,197.4793);(1.3416,-19.2903,-176.1781);
﻿9.5220;(315.7049,1047.1748,197.4513);(1.3592,-19.4582,-176.0714);
﻿9.5780;(288.1385,1044.2876,197.4173);(1.3831,-19.5063,-176.0990);
﻿9.6200;(267.3355,1042.1052,197.3563);(1.3593,-19.8874,-176.1225);
﻿9.6750;(239.6678,1039.2107,197.3124);(1.4188,-20.1564,-176.1390);
﻿9.7170;(219.0457,1037.0530,197.2473);(1.3874,-20.4507,-176.0517);
﻿9.7740;(190.6373,1034.0768,197.1875);(1.3176,-20.6665,-175.9571);
﻿9.8280;(163.4099,1031.2412,197.1162);(1.2883,-21.2569,-175.9053);
﻿9.8700;(154.3218,1030.3428,197.0653);(1.3005,-21.5637,-175.9609);
﻿9.9260;(154.2810,1030.4274,197.0304);(1.2712,-22.1095,-175.9840);
﻿9.9680;(154.2103,1030.4891,197.0378);(1.1314,-22.3242,-175.9919);
﻿10.0230;(154.1267,1030.5828,197.0415);(0.8333,-22.9507,-175.9210);
﻿10.0780;(154.0247,1030.6702,196.9912);(0.4867,-23.4456,-176.0850);
﻿10.1200;(153.9458,1030.7139,196.9463);(0.4591,-24.1473,-176.1995);
﻿10.1750;(153.8277,1030.6799,196.7690);(0.3843,-25.0238,-176.3352);
﻿10.2180;(153.7643,1030.5976,196.5362);(0.5700,-26.1651,-176.1561);
﻿10.2730;(153.6425,1030.4003,196.1629);(0.6127,-27.7274,-175.6335);
﻿10.3280;(153.5691,1030.1047,195.5737);(0.5001,-29.7981,-174.7180);
﻿10.3700;(153.5361,1029.9260,195.0916);(0.2953,-32.0080,-174.3075);
﻿10.4260;(153.4411,1029.7956,194.3616);(0.2981,-34.6008,-174.5540);
﻿10.4680;(153.4125,1029.8155,193.7626);(0.4079,-36.6939,-175.5189);
﻿10.5240;(153.3368,1029.9557,192.9414);(1.2455,-39.1145,-177.6943);
﻿10.5790;(153.3501,1030.1917,192.0072);(2.4575,-41.7768,179.5132);
﻿10.6220;(153.3206,1030.4033,191.3726);(3.5778,-43.5246,177.5638);
﻿10.6770;(153.2929,1030.6601,190.7487);(4.8695,-45.3742,174.9094);
﻿10.7190;(153.0396,1030.7769,190.6040);(5.5472,-45.5571,173.4276);
﻿10.7740;(152.5690,1030.8177,190.5662);(5.7994,-45.2657,172.2746);
﻿10.8300;(151.8266,1030.8154,190.4694);(6.0163,-44.6451,171.0212);
﻿10.8720;(151.0882,1030.7947,190.2520);(6.3459,-44.4811,170.3022);
﻿10.9280;(149.8757,1030.7736,189.7533);(6.6676,-44.3137,169.6640);
﻿10.9700;(148.8595,1030.7778,189.1603);(6.6902,-44.6866,169.4112);
﻿11.0250;(147.1282,1030.9539,188.1709);(6.5066,-44.8211,169.0783);
﻿11.0680;(145.7438,1031.2231,187.2766);(7.1338,-45.6447,169.0299);
﻿11.1220;(143.6779,1031.7689,185.7382);(6.4955,-45.6185,169.3339);
﻿11.1780;(141.6895,1032.5320,184.2177);(6.0990,-46.2688,169.8452);
﻿11.2210;(140.3078,1033.2094,183.1386);(5.5913,-46.8406,169.9209);
﻿11.2770;(138.7047,1034.2391,181.6634);(5.4973,-47.4510,168.7571);
﻿11.3190;(137.4104,1035.0320,180.4863);(5.9069,-47.1806,167.4260);
﻿11.3740;(135.9523,1036.0117,178.6771);(6.5272,-47.5093,165.7964);
﻿11.4290;(134.4201,1036.9274,176.7820);(7.0571,-47.6395,164.5420);
﻿11.4710;(133.3615,1037.5073,175.4316);(7.3366,-47.6650,163.8947);
﻿11.5260;(132.1804,1038.0366,174.0450);(7.8268,-47.9589,163.1861);
﻿11.5680;(131.5641,1038.3782,173.2457);(8.3865,-47.8453,162.3282);
﻿11.6230;(130.9673,1038.8215,172.8011);(8.9937,-47.7128,161.2462);
﻿11.6790;(130.6884,1039.2544,173.1055);(9.4651,-47.3703,159.7557);
﻿11.7220;(130.8472,1039.5382,173.8060);(9.8321,-46.7316,158.1199);
﻿11.7770;(131.4125,1039.7534,175.4323);(9.6942,-45.6360,156.4599);
﻿11.8190;(132.0479,1039.7586,176.8975);(9.3886,-44.3723,155.6240);
﻿11.8740;(133.0990,1039.6635,178.8949);(9.1469,-42.7396,154.7080);
﻿11.9300;(134.2702,1039.3549,180.8466);(8.7701,-41.4568,154.8708);
﻿11.9720;(135.0636,1039.1700,182.1894);(8.1264,-40.1678,155.2065);
﻿12.0280;(136.2312,1038.7874,183.8870);(7.3140,-39.0972,155.9245);
﻿12.0700;(136.9952,1038.5700,184.9525);(6.9538,-38.1839,156.1914);
﻿12.1260;(138.2015,1038.3335,186.1706);(5.9193,-38.5459,156.0021);
﻿12.1670;(139.0342,1038.3708,187.0755);(5.4748,-37.6442,154.8630);
﻿12.2220;(140.4266,1038.6057,187.9544);(5.5255,-37.1505,151.8292);
﻿12.2780;(141.9553,1039.0765,188.5662);(6.0317,-36.9857,147.1384);
﻿12.3200;(143.3372,1039.5336,188.8512);(7.1113,-36.9469,142.1360);
﻿12.3760;(145.4856,1040.3081,189.0107);(9.5382,-37.0433,132.6262);
﻿12.4180;(147.4932,1040.9183,189.1255);(11.5616,-37.2011,124.0353);
﻿12.4740;(150.5159,1041.5621,189.4272);(15.2357,-36.6497,110.7785);
﻿12.5290;(153.5188,1041.6558,189.7804);(18.1633,-35.0110,99.1803);
﻿12.5700;(155.5583,1041.3382,190.0203);(19.0134,-33.8720,92.8913);
﻿12.6270;(157.8628,1040.5912,190.4500);(18.4725,-32.3273,86.8102);
﻿12.6680;(159.1455,1039.8914,190.8124);(17.7144,-30.7702,84.4158);
﻿12.7240;(160.2632,1038.9078,191.2631);(16.4697,-29.2540,83.8307);
﻿12.7800;(160.6937,1037.9936,191.6819);(15.3296,-28.5428,86.6611);
﻿12.8220;(160.5142,1037.2944,191.9535);(14.2238,-28.9506,91.7070);
﻿12.8770;(159.6470,1036.1635,192.3725);(11.9194,-30.2059,103.4989);
﻿12.9190;(158.7846,1035.0182,192.8047);(8.7609,-30.7111,115.9768);
﻿12.9740;(157.6659,1032.9295,193.5243);(4.8414,-30.4030,134.6906);
﻿13.0300;(157.0225,1030.5248,194.4644);(1.1882,-27.9370,154.1845);
﻿13.0720;(157.0066,1028.5969,195.1608);(0.0232,-26.0005,168.7498);
﻿13.1280;(157.5210,1026.4755,196.0585);(-0.4900,-22.9923,-173.9572);
﻿13.1700;(158.2337,1025.3327,196.6779);(-0.7502,-20.8012,-162.3768);
﻿13.2250;(159.2450,1024.3447,197.3420);(-0.8884,-17.9305,-148.5305);
﻿13.2800;(160.2325,1023.8652,197.8665);(-1.0869,-15.7119,-135.0067);
﻿13.3220;(160.8970,1023.7728,198.1546);(-0.6940,-14.1968,-125.0594);
﻿13.3780;(161.5458,1024.0542,198.3894);(-0.1910,-12.5663,-112.3519);
﻿13.4190;(161.7772,1024.4304,198.6433);(0.2914,-12.0140,-103.7116);
﻿13.4750;(161.7480,1025.0001,199.0560);(0.4597,-11.8172,-93.7951);
﻿13.5310;(161.5544,1025.4918,199.4450);(0.9480,-10.8269,-85.3405);
﻿13.5730;(161.4966,1025.8138,199.7594);(1.4775,-9.6385,-79.1837);
﻿13.6290;(161.4590,1026.2124,200.2129);(1.9438,-8.2449,-71.7973);
﻿13.6700;(161.5262,1026.5919,200.5993);(2.4577,-7.0883,-66.4554);
﻿13.7270;(161.9211,1027.2361,201.0875);(2.7426,-4.5680,-58.5827);
﻿13.7680;(162.4281,1027.8931,201.3903);(2.1174,-2.3824,-52.0762);
﻿13.8230;(163.2415,1029.0717,201.6094);(1.0112,-0.3994,-42.0787);
﻿13.8790;(163.9601,1030.1544,201.5595);(0.4536,-0.4120,-34.8895);
﻿13.9210;(164.5614,1030.8472,201.5133);(0.5880,-0.7941,-31.2731);
﻿13.9770;(165.3172,1031.7423,201.2680);(1.0464,-1.5849,-27.9295);
﻿14.0190;(166.0129,1032.4205,201.2143);(1.3531,-2.2328,-25.3919);
﻿14.0740;(166.9381,1033.2674,201.1532);(1.5527,-3.2746,-22.0945);
﻿14.1300;(167.9483,1033.9586,201.2285);(1.6809,-4.2167,-19.1986);
﻿14.1720;(168.6431,1034.3691,201.1209);(1.7032,-4.6979,-17.6587);
﻿14.2270;(169.6444,1034.7685,200.9638);(1.8565,-4.9179,-16.0423);
﻿14.2690;(170.3296,1034.9886,200.8149);(1.7365,-5.1775,-15.3627);
﻿14.3250;(171.2054,1035.1539,200.5585);(1.3585,-5.7649,-14.6371);
﻿14.3800;(171.8471,1035.2358,200.1701);(1.3731,-6.8717,-14.0413);
﻿14.4220;(172.1653,1035.2452,200.0121);(1.3712,-8.0028,-13.1668);
﻿14.4780;(172.3206,1035.1273,199.9551);(1.2921,-8.8957,-12.0503);
﻿14.5200;(172.2569,1034.9237,199.8498);(1.3368,-8.8515,-11.2176);
﻿14.5750;(172.0773,1034.5815,199.8373);(1.4479,-9.2468,-10.0269);
﻿14.6170;(171.8405,1034.2772,199.8507);(1.2114,-9.9722,-9.1014);
﻿14.6730;(171.4664,1033.9749,199.9523);(0.6220,-10.8423,-7.7287);
﻿14.7290;(171.0421,1033.7421,200.0248);(0.1625,-10.6740,-6.7370);
﻿14.7710;(170.6928,1033.6934,199.9919);(0.3502,-10.5442,-5.9765);
﻿14.8260;(170.2325,1033.8295,199.9553);(0.8410,-10.6166,-4.0835);
﻿14.8680;(169.8710,1033.9751,199.9411);(0.9965,-10.6970,-2.3396);
﻿14.9230;(169.3755,1034.1546,199.8952);(1.1038,-10.6112,-0.1342);
﻿14.9790;(168.8794,1034.2082,199.7816);(1.0174,-10.5551,1.4395);
﻿15.0220;(168.5400,1034.1445,199.6828);(0.9802,-10.8182,2.0661);
﻿15.0760;(168.1275,1033.8943,199.5994);(0.8260,-11.6647,2.0984);
﻿15.1190;(167.8417,1033.5688,199.5085);(0.7434,-12.4840,1.5877);
﻿15.1740;(167.5639,1033.0727,199.3908);(0.6048,-13.0860,0.3316);
﻿15.2300;(167.3237,1032.6242,199.2757);(0.3873,-13.5957,-1.0195);
﻿15.2720;(167.1415,1032.3440,199.1910);(0.1755,-13.9746,-1.9338);
﻿15.3270;(166.9444,1032.0689,199.1725);(0.1516,-14.0795,-2.9603);
﻿15.3690;(166.8223,1031.9186,199.1828);(0.1380,-14.0651,-3.3518);
﻿15.4240;(166.7058,1031.7840,199.1819);(0.1439,-14.1831,-3.7227);
﻿15.4800;(166.6271,1031.7106,199.1451);(-0.0532,-14.2837,-3.9740);
﻿15.5230;(166.5644,1031.6610,199.1015);(-0.0769,-14.4743,-4.1440);
﻿15.5780;(166.5168,1031.6430,199.0613);(-0.0484,-14.6068,-4.3492);
﻿15.6190;(166.5030,1031.6576,199.0614);(0.0200,-14.6261,-4.4260);
﻿15.6750;(166.5095,1031.7130,199.0526);(0.1381,-14.6237,-4.2317);
﻿15.7170;(166.5355,1031.7757,199.0519);(0.1128,-14.5983,-4.0118);
﻿15.7730;(166.5796,1031.8724,199.0486);(0.2311,-14.5788,-3.5079);
﻿15.8290;(166.6337,1031.9664,199.0300);(0.2031,-14.6566,-3.0136);
﻿15.8700;(166.6650,1032.0425,199.0391);(0.2573,-14.6584,-2.6686);
﻿15.9270;(166.7504,1032.1184,199.0566);(0.2641,-14.5877,-2.3350);
﻿15.9680;(166.8177,1032.1709,199.0430);(0.3345,-14.6450,-2.2098);
﻿16.0230;(166.9199,1032.2291,199.0185);(0.3513,-14.6824,-2.1677);
﻿16.0800;(167.0223,1032.2895,199.0005);(0.3788,-14.8783,-2.1719);
﻿16.1220;(167.1079,1032.3185,198.9959);(0.4474,-14.9020,-2.2127);
﻿16.1770;(167.1969,1032.3562,198.9889);(0.4817,-15.0313,-2.2713);
﻿16.2190;(167.2587,1032.3846,198.9931);(0.5124,-15.0409,-2.3728);
﻿16.2740;(167.3214,1032.4210,199.0024);(0.5461,-15.0627,-2.6062);
﻿16.3300;(167.3796,1032.4427,199.0039);(0.6154,-15.0189,-2.9088);
﻿16.3720;(167.4277,1032.4709,199.0020);(0.6424,-15.0431,-3.1373);
﻿16.4270;(167.4806,1032.5070,199.0025);(0.6936,-15.1199,-3.4322);
﻿16.4690;(167.5106,1032.5190,198.9955);(0.7181,-15.0969,-3.6039);
﻿16.5250;(167.5485,1032.5428,199.0022);(0.7642,-15.0893,-3.9213);
﻿16.5810;(167.5699,1032.5628,199.0170);(0.7374,-15.0614,-4.2615);
﻿16.6220;(188.1181,1029.0168,199.0238);(0.7298,-15.0326,-4.5842);
﻿16.6790;(215.5511,1024.3002,199.0274);(0.6885,-14.9777,-5.0328);
﻿16.7200;(236.2404,1020.7370,199.0413);(0.6795,-14.9684,-5.3914);
﻿16.7750;(263.7161,1016.0122,199.0581);(0.6665,-14.8624,-5.8845);
﻿16.8180;(284.3842,1012.4471,199.0849);(0.6722,-14.7192,-6.3231);
