HEADER
﻿4.3950;(964.0637,1164.6587,211.3549);(6.0677,-46.3358,-140.8425);
﻿4.4520;(964.2573,1164.0804,210.5898);(4.4085,-49.6947,-136.0261);
﻿4.4930;(964.3103,1163.6762,210.4700);(3.1116,-50.0954,-133.0955);
﻿4.5500;(964.4196,1163.2715,210.4739);(2.1154,-49.9037,-129.7547);
﻿4.5930;(964.5341,1163.0773,210.3993);(1.6345,-50.1577,-127.5760);
﻿4.6540;(964.7734,1162.9282,210.0995);(0.8464,-51.3676,-123.8879);
﻿4.6970;(964.8186,1162.8809,209.9369);(0.2346,-52.2061,-121.6354);
﻿4.7560;(964.7823,1162.9090,209.7472);(-0.3939,-52.9528,-119.3521);
﻿4.7980;(964.7186,1162.9208,209.6625);(-0.8603,-53.2503,-117.7722);
﻿4.8540;(964.5935,1162.9503,209.6111);(-1.2646,-53.5031,-115.9841);
﻿4.8960;(964.4664,1162.9834,209.5596);(-1.4812,-53.6673,-115.0614);
﻿4.9520;(964.2902,1163.0478,209.5284);(-1.5406,-53.8744,-114.1504);
﻿4.9940;(964.2002,1163.0626,209.5192);(-1.7499,-53.8196,-113.3745);
﻿5.0500;(964.0987,1163.1003,209.4936);(-1.8962,-53.8983,-112.3827);
﻿5.0920;(964.0628,1163.1195,209.4757);(-2.0080,-53.8887,-111.5754);
﻿5.1470;(964.0203,1163.1931,209.4821);(-2.1225,-53.8654,-110.8705);
﻿5.2030;(954.0720,1145.0732,209.5167);(-2.2071,-53.7773,-110.4471);
﻿5.2450;(944.1309,1126.9417,209.6167);(-2.0745,-53.6056,-110.3733);
﻿5.3010;(930.8002,1102.6409,209.7313);(-1.7432,-53.0929,-110.5557);
﻿5.3420;(920.7327,1084.2895,209.8060);(-1.4328,-52.7564,-110.8774);
﻿5.3980;(916.7439,1077.1466,209.8774);(-1.2573,-52.4236,-111.2490);
﻿5.4530;(916.7155,1077.3668,209.9648);(-1.2313,-52.0471,-111.7045);
﻿5.4950;(916.7244,1077.5290,210.0814);(-1.2767,-51.6158,-112.0049);
﻿5.5530;(916.7403,1077.7948,210.3386);(-1.0491,-50.5945,-112.7862);
﻿5.5940;(916.7606,1077.9035,210.4574);(-0.9630,-50.1583,-113.2397);
﻿5.6480;(916.8438,1078.1816,210.7316);(-0.8219,-49.3415,-113.9652);
﻿5.7040;(916.9087,1078.4146,211.2080);(-0.6731,-47.8338,-114.7991);
﻿5.7450;(916.9181,1078.5769,211.8128);(-0.4273,-45.8720,-115.7991);
﻿5.8000;(916.9309,1078.6705,213.0628);(-0.1090,-41.1996,-117.1110);
﻿5.8420;(916.9917,1078.7928,214.2632);(0.4192,-36.5216,-118.0573);
﻿5.8980;(917.2259,1079.0665,216.0867);(0.4922,-29.2368,-118.4290);
﻿5.9540;(917.5430,1079.4766,218.1182);(0.1024,-21.1290,-118.8262);
﻿5.9960;(917.7941,1079.9555,219.6217);(-0.7236,-14.7297,-119.2130);
﻿6.0520;(918.0462,1080.8151,220.9892);(-1.0052,-8.4259,-120.7071);
﻿6.0930;(918.1425,1081.3992,221.6643);(-1.2285,-5.4909,-122.1409);
﻿6.1490;(918.2176,1081.9886,222.0864);(-0.9881,-3.5900,-124.1366);
﻿6.1910;(918.2261,1082.2809,222.2290);(-0.7917,-2.9308,-125.3508);
﻿6.2460;(918.1557,1082.5894,222.3377);(-1.0031,-2.7109,-126.9148);
﻿6.3020;(918.0779,1082.9147,222.3564);(-1.3079,-2.6977,-128.5314);
﻿6.3440;(917.9996,1083.1742,222.4144);(-1.6000,-2.5429,-130.0201);
﻿6.4000;(917.8216,1083.6023,222.5461);(-2.2548,-1.7881,-132.5564);
﻿6.4420;(917.7273,1083.9343,222.5806);(-2.5623,-1.4968,-134.4003);
﻿6.4980;(917.4960,1084.3317,222.6208);(-2.9216,-1.1702,-137.0778);
﻿6.5530;(917.1263,1084.7689,222.5536);(-3.2679,-1.4656,-140.3106);
