HEADER
﻿1.5740;(1814.9047,2397.2816,222.6854);(-0.6972,-3.1882,-129.1919);
﻿1.6160;(1814.7120,2397.5379,222.6131);(-0.7549,-3.4955,-131.8608);
﻿1.6720;(1814.4822,2397.8505,222.5162);(-0.8847,-3.6197,-135.2385);
﻿1.7130;(1814.3602,2398.0460,222.3787);(-0.9462,-3.8780,-137.5520);
﻿1.7700;(1814.2603,2398.3049,222.2385);(-0.8214,-4.5266,-140.2322);
﻿1.8250;(1814.2062,2398.5781,222.2069);(-0.7467,-5.0936,-142.4944);
﻿1.8670;(1814.1834,2398.7898,222.2674);(-0.7772,-4.9272,-144.0473);
﻿1.9230;(1814.1438,2399.1010,222.3608);(-0.7965,-4.5676,-146.2354);
﻿1.9640;(1814.0968,2399.4680,222.4562);(-1.0060,-4.0560,-148.6998);
﻿2.0200;(1813.9757,2400.1069,222.5310);(-0.9416,-3.6095,-153.0994);
﻿2.0760;(1813.8561,2400.8926,222.5821);(-0.9205,-3.3384,-158.1614);
﻿2.1180;(1813.7924,2401.5586,222.5816);(-1.0969,-3.2180,-162.2464);
﻿2.1740;(1813.7265,2402.4619,222.5340);(-1.3129,-3.2939,-167.7760);
﻿2.2160;(1813.7313,2403.0737,222.4535);(-1.5588,-3.6254,-171.6698);
﻿2.2720;(1813.8400,2403.5718,222.3287);(-1.2245,-4.2315,-175.0887);
﻿2.3270;(1814.0030,2403.6298,222.2372);(-0.9247,-4.5020,-175.7175);
﻿2.3690;(1814.1773,2403.4502,222.2103);(-0.6429,-4.6846,-174.6317);
﻿2.4250;(1814.3742,2403.0479,222.2231);(-0.0200,-4.6852,-172.0770);
﻿2.4660;(1814.5467,2402.6186,222.1706);(0.3748,-4.9301,-169.4222);
﻿2.5220;(1814.8392,2401.7793,222.1001);(1.1803,-5.3684,-164.4803);
﻿2.5630;(1815.2069,2400.8664,221.9999);(1.8835,-5.9502,-158.8963);
﻿2.6190;(1816.0632,2399.2838,221.8629);(3.0411,-6.9765,-148.4493);
﻿2.6750;(1817.3495,2397.6379,221.5491);(4.2421,-8.3987,-135.7841);
﻿2.7160;(1818.6370,2396.5120,221.2072);(4.9291,-9.9418,-125.4501);
﻿2.7720;(1820.5030,2395.4547,220.7137);(5.0182,-12.1139,-112.1082);
﻿2.8150;(1822.0378,2394.9718,220.3913);(4.3939,-13.5691,-102.2559);
﻿2.8700;(1824.0090,2394.8154,220.0432);(3.1928,-14.9746,-89.8233);
﻿2.9260;(1825.6920,2394.9910,219.8554);(2.7189,-15.6759,-78.9505);
﻿2.9670;(1826.6859,2395.3054,219.7184);(2.9297,-16.0185,-72.7826);
﻿3.0230;(1827.6959,2395.8333,219.5513);(2.6113,-16.5800,-65.8351);
﻿3.0640;(1828.2207,2396.2787,219.3963);(2.2452,-17.2244,-61.8832);
﻿3.1210;(1828.8122,2396.9227,219.1860);(2.2167,-17.8406,-57.6161);
﻿3.1760;(1829.5671,2397.7836,219.0177);(2.3027,-18.3264,-52.1527);
﻿3.2180;(1830.0364,2398.5259,218.9449);(2.2214,-18.4630,-47.9427);
﻿3.2740;(1830.7779,2399.7998,218.9094);(2.1394,-18.3551,-41.0846);
﻿3.3150;(1831.3009,2400.9453,218.9060);(2.1863,-18.0866,-35.3426);
﻿3.3710;(1831.7918,2402.5529,218.9717);(2.0091,-17.2705,-27.5606);
﻿3.4270;(1831.9990,2404.0160,219.0915);(1.6579,-16.2665,-21.0641);
﻿3.4680;(1831.9989,2405.0040,219.2041);(1.7419,-15.5266,-17.4939);
﻿3.5240;(1831.9397,2406.2046,219.3786);(2.0701,-14.4131,-13.1182);
﻿3.5660;(1831.8236,2406.9236,219.4641);(2.2249,-13.9451,-10.5547);
﻿3.6220;(1831.6333,2407.4319,219.5299);(2.1915,-13.4976,-8.8807);
﻿3.6640;(1831.5101,2407.4358,219.5506);(2.0100,-13.3634,-9.2968);
﻿3.7190;(1831.3965,2407.1192,219.5482);(1.7401,-13.3368,-11.6999);
﻿3.7740;(1831.2909,2406.4622,219.5781);(1.5586,-13.4215,-15.4543);
﻿3.8170;(1831.0840,2405.5389,219.7018);(1.4993,-13.1982,-20.7685);
﻿3.8720;(1830.2310,2403.7921,219.9244);(1.6274,-12.7028,-32.7957);
﻿3.9140;(1829.1871,2402.4433,220.2579);(1.6982,-11.5666,-43.3929);
﻿3.9690;(1827.6947,2401.1272,220.6787);(1.3852,-9.4403,-56.2745);
﻿4.0250;(1826.2411,2400.2033,220.8796);(1.1992,-8.4631,-66.7229);
﻿4.0660;(1825.5182,2399.8116,221.0115);(0.5780,-7.8988,-71.5605);
﻿4.1220;(1824.5886,2399.4046,221.1159);(0.6713,-7.6281,-77.2463);
﻿4.1640;(1824.0682,2399.1492,221.1895);(0.3205,-7.4120,-80.0237);
﻿4.2200;(1823.4838,2398.9160,221.2492);(0.2266,-7.3311,-83.0709);
﻿4.2750;(1823.0055,2398.6962,221.2903);(0.0928,-7.4465,-85.0724);
﻿4.3180;(1822.7406,2398.5296,221.3549);(-0.0383,-7.2587,-86.0055);
﻿4.3730;(1822.4760,2398.2809,221.4758);(-0.0781,-7.0539,-86.6961);
﻿4.4150;(1822.3218,2398.1178,221.6168);(-0.0733,-6.6479,-86.9973);
﻿4.4700;(1822.2443,2397.9574,221.7595);(-0.3074,-6.2357,-87.1101);
﻿4.5260;(1822.1855,2397.8454,221.8923);(-0.3837,-5.4916,-87.3649);
﻿4.5680;(1822.1614,2397.8042,221.9581);(-0.6566,-5.0382,-87.5148);
﻿4.6230;(1822.1381,2397.7641,222.0125);(-0.8089,-4.7203,-87.7634);
﻿4.6660;(1822.1824,2397.7346,222.0114);(-0.8085,-4.6499,-87.7304);
﻿4.7220;(1822.2627,2397.6769,222.0056);(-0.6495,-4.6538,-87.6613);
﻿4.7760;(1822.3791,2397.5416,221.9662);(-0.4441,-4.8986,-87.5047);
﻿4.8180;(1822.4494,2397.4636,221.9239);(-0.3858,-4.9753,-87.4188);
﻿4.8740;(1822.5677,2397.3692,221.8900);(-0.2479,-5.2132,-87.3930);
﻿4.9160;(1822.6748,2397.2913,221.9154);(-0.1878,-5.1810,-87.4081);
﻿4.9720;(1822.7965,2397.2218,221.9118);(0.0761,-5.1648,-87.5549);
﻿5.0140;(1822.8583,2397.1621,221.8868);(0.2079,-5.3012,-87.7536);
﻿5.0690;(1822.9207,2397.0643,221.8581);(0.2416,-5.4648,-88.2834);
﻿5.1250;(1822.8986,2396.9495,221.7717);(0.3004,-5.9138,-89.0130);
﻿5.1670;(1822.8994,2396.8180,221.7391);(0.3447,-6.2421,-89.5737);
﻿5.2220;(1822.8971,2396.6800,221.6431);(0.1950,-6.8148,-90.2764);
﻿5.2650;(1822.9134,2396.5610,221.5868);(0.2292,-7.0951,-90.8246);
﻿5.3200;(1822.9627,2396.4281,221.4785);(0.2530,-7.6579,-91.4133);
﻿5.3760;(1823.0544,2396.3071,221.4082);(0.3104,-8.0570,-91.8662);
﻿5.4170;(1823.1440,2396.2262,221.3456);(0.4234,-8.3710,-92.0664);
﻿5.4730;(1823.2850,2396.1264,221.2814);(0.4591,-8.7670,-92.3156);
﻿5.5140;(1823.4026,2396.0749,221.2327);(0.4996,-9.0626,-92.3963);
﻿5.5710;(1823.5776,2396.0151,221.1886);(0.6438,-9.3454,-92.4551);
﻿5.6260;(1823.7794,2395.9903,221.1442);(0.7321,-9.5321,-92.3649);
﻿5.6680;(1823.9356,2395.9747,221.1280);(0.7651,-9.6384,-92.3015);
﻿5.7240;(1824.1434,2395.9800,221.0457);(0.8179,-9.8901,-92.1908);
﻿5.7660;(1824.3140,2395.9751,220.9688);(0.8749,-10.1732,-91.9781);
﻿5.8220;(1824.5567,2395.9975,220.8048);(1.0337,-10.8926,-91.4266);
﻿5.8780;(1824.7839,2396.0188,220.6497);(1.2113,-11.6623,-90.5522);
﻿5.9190;(1824.9449,2396.0739,220.5443);(1.2567,-12.1860,-89.7959);
﻿5.9740;(1825.1502,2396.1864,220.4287);(1.4388,-12.7700,-88.7779);
﻿6.0160;(1825.2759,2396.3127,220.3383);(1.5301,-13.2277,-88.0207);
﻿6.0720;(1825.3894,2396.5696,220.2125);(1.5326,-13.8586,-87.1166);
﻿6.1130;(1825.4024,2396.8180,220.1088);(1.4739,-14.2182,-86.5663);
﻿6.1700;(1825.3621,2397.2450,220.0104);(1.4685,-14.5877,-85.9607);
﻿6.2250;(1825.2391,2397.7677,219.9087);(1.3222,-14.9275,-85.3664);
﻿6.2670;(1825.1097,2398.2146,219.8460);(1.2148,-15.0786,-84.8618);
﻿6.3230;(1824.8929,2398.8766,219.7634);(0.9852,-15.3248,-84.2487);
﻿6.3640;(1824.6724,2399.3912,219.7467);(0.7993,-15.3263,-83.9435);
﻿6.4200;(1824.2896,2400.1101,219.7450);(0.6952,-15.2052,-84.0113);
﻿6.4750;(1823.9006,2400.8545,219.7115);(0.7022,-15.1860,-83.9073);
﻿6.5170;(1823.6211,2401.4466,219.6730);(0.6063,-15.3531,-83.6323);
﻿6.5740;(1823.2279,2402.2364,219.6104);(0.4754,-15.6532,-83.1099);
﻿6.6150;(1822.9339,2402.8528,219.5964);(0.3655,-15.9162,-82.7031);
﻿6.6700;(1822.5453,2403.6555,219.5697);(0.3423,-15.9534,-82.0089);
﻿6.7260;(1822.1642,2404.4410,219.5155);(0.2119,-15.8711,-81.2637);
﻿6.7680;(1823.7087,2391.3405,219.4576);(0.0221,-15.8600,-80.7287);
﻿6.8240;(1827.0118,2364.5086,219.4332);(0.0694,-15.7667,-79.9967);
﻿6.8650;(1829.4970,2344.4877,219.4593);(-0.0712,-15.6406,-79.3604);
﻿6.9220;(1832.9226,2317.1705,219.5615);(-0.1324,-15.4145,-78.4697);
﻿6.9630;(1835.5452,2296.4608,219.7035);(-0.1370,-15.1060,-77.8126);
﻿7.0190;(1839.1276,2269.1027,219.8541);(0.0423,-14.8348,-76.8052);
﻿7.0740;(1842.8766,2241.4818,219.9132);(0.4961,-14.8981,-75.4355);
﻿7.1170;(1845.9095,2220.6538,219.8652);(0.5996,-15.0067,-74.2546);
﻿7.1720;(1850.1882,2192.8170,219.7483);(1.1033,-15.4166,-71.9574);
﻿7.2140;(1853.5627,2172.6252,219.6642);(1.6566,-16.0017,-69.0400);
﻿7.2700;(1858.4518,2145.1343,219.5322);(2.4480,-17.1076,-62.7115);
﻿7.3250;(1863.3453,2118.1927,219.4500);(2.6963,-17.7053,-54.3536);
﻿7.3670;(1866.8321,2098.1111,219.3510);(2.7761,-18.1186,-48.2493);
﻿7.4220;(1871.1798,2071.2699,219.2658);(2.4746,-18.2870,-40.5621);
﻿7.4640;(1874.2356,2051.1766,219.1855);(2.1309,-18.2174,-35.4291);
﻿7.5200;(1877.9722,2024.5376,219.0868);(1.6777,-18.1724,-29.6969);
﻿7.5750;(1881.4892,1997.7008,218.9784);(1.5640,-18.1348,-24.7925);
﻿7.6170;(1884.0098,1977.5907,218.9081);(1.5207,-18.1470,-21.7490);
﻿7.6730;(1887.3245,1950.4113,218.8070);(1.4238,-17.9202,-18.6840);
﻿7.7150;(1889.7854,1929.9209,218.7633);(1.2496,-17.7469,-17.3080);
﻿7.7710;(1893.0872,1902.3567,218.7993);(0.8255,-17.2442,-16.7757);
﻿7.8270;(1893.0212,1900.2600,218.9271);(0.3462,-16.6794,-18.3026);
﻿7.8680;(1892.7501,1899.7285,219.0825);(0.2410,-15.9376,-21.4617);
﻿7.9240;(1892.2814,1898.7217,219.3463);(-0.0187,-15.0700,-27.9210);
﻿7.9660;(1891.7907,1897.8146,219.5476);(0.1919,-14.1723,-34.3533);
﻿8.0220;(1891.0585,1896.6810,219.7377);(0.0853,-13.4803,-42.9132);
﻿8.0770;(1890.3421,1895.6961,219.8904);(-0.3177,-12.9137,-50.5285);
﻿8.1190;(1889.7633,1895.0371,219.9771);(-0.8126,-12.5425,-55.9096);
﻿8.1740;(1889.0319,1894.2819,220.1295);(-1.6133,-11.9354,-62.8182);
﻿8.2160;(1888.5724,1893.8200,220.2619);(-1.8877,-11.4341,-67.6108);
﻿8.2720;(1888.1554,1893.3617,220.4115);(-1.9461,-10.9692,-72.6039);
﻿8.3140;(1887.9882,1893.0307,220.5221);(-1.8992,-10.5973,-75.5395);
﻿8.3690;(1887.6955,1892.5526,220.6444);(-1.9928,-10.2547,-79.4048);
﻿8.4250;(1887.0889,1892.0634,220.7388);(-2.6773,-10.0850,-85.1491);
﻿8.4660;(1886.4847,1891.7488,220.7212);(-3.1070,-10.4458,-90.5472);
﻿8.5220;(1885.6232,1891.4897,220.5613);(-3.0820,-11.4722,-98.4075);
﻿8.5640;(1885.0290,1891.3443,220.5121);(-2.6667,-12.0675,-104.3069);
﻿8.6200;(1884.5818,1891.2123,220.4825);(-2.0993,-12.4445,-110.3655);
﻿8.6750;(1884.3354,1891.0114,220.5195);(-1.5588,-12.3881,-114.7688);
﻿8.7170;(1884.3409,1890.8056,220.5079);(-1.1410,-12.4761,-116.7395);
﻿8.7730;(1884.5523,1890.3766,220.4769);(-0.4613,-12.7352,-117.6146);
﻿8.8140;(1884.7750,1890.0097,220.4432);(-0.2555,-12.9338,-117.3013);
﻿8.8710;(1885.2981,1889.3567,220.4288);(0.1140,-13.1375,-115.2422);
﻿8.9270;(1886.1261,1888.5203,220.3874);(0.6408,-13.4453,-110.9162);
﻿8.9680;(1886.9845,1887.8838,220.2943);(0.8558,-13.9187,-105.7975);
﻿9.0240;(1888.3133,1887.1527,220.1273);(0.9533,-14.6599,-97.7402);
﻿9.0650;(1889.2619,1886.8089,219.9856);(0.6595,-15.3360,-91.7192);
﻿9.1210;(1890.5092,1886.4955,219.8313);(0.3943,-15.8870,-83.7443);
﻿9.1770;(1891.5453,1886.3467,219.6831);(0.6090,-16.1966,-76.9794);
﻿9.2190;(1892.0895,1886.2821,219.5928);(0.5903,-16.4658,-72.9818);
﻿9.2750;(1892.5679,1886.2065,219.5072);(0.1360,-16.6711,-69.2678);
﻿9.3160;(1892.7444,1886.1017,219.5039);(-0.1009,-16.7649,-67.6903);
﻿9.3720;(1892.8287,1885.9767,219.5027);(-0.0222,-16.7682,-66.6303);
﻿9.4130;(1892.8153,1885.8381,219.5404);(0.0693,-16.6468,-66.3537);
﻿9.4690;(1892.6624,1885.5919,219.5956);(0.0430,-16.4167,-66.7061);
﻿9.5240;(1892.3748,1885.3010,219.6796);(-0.0374,-16.1574,-67.9323);
﻿9.5660;(1892.1139,1885.0691,219.7757);(-0.0036,-15.8402,-69.2808);
﻿9.6220;(1891.7116,1884.7774,219.9348);(0.0380,-15.2858,-71.3571);
﻿9.6640;(1891.4033,1884.5860,220.0519);(0.0030,-14.7601,-73.1352);
﻿9.7200;(1890.9758,1884.3443,220.2330);(0.1105,-14.0671,-75.8382);
﻿9.7750;(1890.5743,1884.1490,220.4443);(0.1459,-13.3095,-78.5131);
﻿9.8180;(1890.3645,1884.0319,220.5756);(0.3416,-12.7095,-80.2364);
﻿9.8720;(1890.1957,1883.8825,220.7384);(0.4363,-12.0923,-82.0401);
﻿9.9140;(1890.1757,1883.7697,220.8128);(0.5236,-11.7892,-82.9500);
﻿9.9690;(1892.6124,1855.8685,220.8840);(0.6476,-11.5056,-83.5769);
﻿10.0250;(1895.1638,1828.0467,220.8932);(0.6331,-11.3128,-83.5040);
﻿10.0670;(1897.1806,1806.9804,220.8548);(0.7892,-11.2740,-83.1181);
﻿10.1240;(1899.9132,1779.0176,220.7904);(1.0774,-11.2784,-82.1926);
﻿10.1650;(1902.0589,1758.1010,220.7193);(1.3380,-11.6280,-80.8120);
﻿10.2200;(1905.0644,1730.3238,220.6085);(1.7616,-12.2564,-77.9777);
﻿10.2770;(1908.3986,1702.7265,220.4093);(2.4773,-13.0763,-72.9947);
﻿10.3180;(1911.2300,1682.1962,220.1689);(3.1890,-14.0717,-67.0107);
﻿10.3740;(1914.9493,1655.2441,219.8039);(3.4942,-15.3462,-57.0865);
﻿10.4160;(1917.5649,1635.4162,219.5112);(3.2143,-16.4628,-49.2945);
﻿10.4720;(1920.6414,1608.9619,219.1124);(2.0768,-18.0062,-39.8851);
﻿10.5140;(1922.5845,1588.9402,218.8385);(0.9011,-19.1418,-34.2741);
﻿10.5700;(1924.9179,1562.3049,218.5435);(0.2197,-20.0540,-28.1032);
﻿10.6250;(1926.9174,1535.5317,218.3355);(-0.3680,-20.5820,-23.5280);
﻿10.6670;(1928.2976,1515.3162,218.2236);(-0.7248,-20.7991,-20.7881);
﻿10.7220;(1930.0614,1488.2144,218.2194);(-1.3479,-20.6282,-18.5377);
﻿10.7640;(1931.4115,1467.7457,218.3274);(-1.6469,-19.9364,-18.3014);
﻿10.8200;(1933.1185,1439.9875,218.6025);(-2.0125,-19.0115,-21.1857);
﻿10.8750;(1933.3028,1427.8164,219.0724);(-2.1832,-17.1784,-29.2870);
﻿10.9170;(1932.3206,1426.8664,219.5016);(-2.0882,-15.5200,-39.4114);
﻿10.9730;(1930.6554,1425.9101,219.9695);(-1.5796,-13.4899,-54.4517);
﻿11.0140;(1929.2645,1425.5026,220.2541);(-0.7373,-12.1020,-65.8578);
﻿11.0710;(1927.8026,1425.5992,220.5425);(-0.2211,-10.9397,-77.4315);
﻿11.1260;(1927.0717,1426.0412,220.8312);(-0.1567,-10.0144,-84.0018);
﻿11.1680;(1926.8487,1426.4516,221.0122);(-0.3558,-9.4997,-86.1638);
﻿11.2230;(1926.8902,1426.9560,221.1792);(-0.5783,-8.9940,-87.5559);
﻿11.2660;(1926.9355,1427.2693,221.2991);(-0.6595,-8.5025,-88.1991);
﻿11.3210;(1927.0998,1427.6498,221.3528);(-0.6997,-8.3321,-88.6318);
﻿11.3770;(1927.2310,1427.9717,221.3878);(-0.5232,-8.2261,-89.1962);
﻿11.4190;(1927.3490,1428.1975,221.4221);(-0.5694,-8.3305,-89.4920);
﻿11.4740;(1927.5142,1428.4476,221.4494);(-0.6260,-8.3834,-89.9465);
﻿11.5160;(1927.6482,1428.6242,221.4429);(-0.5677,-8.5351,-90.2403);
﻿11.5710;(1927.8211,1428.8328,221.3912);(-0.7387,-8.7375,-90.6123);
﻿11.6130;(1927.9465,1428.9325,221.3540);(-0.8462,-8.9538,-90.9356);
﻿11.6690;(1928.0840,1428.9993,221.2836);(-0.8998,-9.3660,-91.3573);
﻿11.7240;(1928.2213,1429.0090,221.2001);(-0.8158,-9.6853,-91.6778);
﻿11.7660;(1928.3301,1428.9807,221.1391);(-0.9078,-9.8493,-91.7607);
﻿11.8220;(1928.4924,1428.9421,221.0541);(-1.0129,-10.2747,-91.7827);
﻿11.8640;(1928.6140,1428.8852,221.0368);(-1.0117,-10.4041,-91.8116);
﻿11.9190;(1928.7796,1428.7971,221.0161);(-0.8486,-10.5807,-91.7240);
﻿11.9750;(1928.9094,1428.6570,221.0113);(-0.7270,-10.5501,-91.6237);
﻿12.0170;(1929.0103,1428.5626,220.9816);(-0.7277,-10.7100,-91.4859);
﻿12.0730;(1929.0995,1428.4154,220.9405);(-0.6806,-10.9137,-91.4503);
﻿12.1140;(1929.1503,1428.3184,220.8947);(-0.6560,-11.1285,-91.4435);
﻿12.1710;(1929.1671,1428.1632,220.8656);(-0.6425,-11.3024,-91.5060);
﻿12.2260;(1929.1493,1427.9966,220.8390);(-0.6034,-11.4107,-91.6227);
﻿12.2680;(1929.1088,1427.8697,220.8042);(-0.6470,-11.5284,-91.6962);
﻿12.3240;(1929.0386,1427.6952,220.7710);(-0.6822,-11.7183,-91.7947);
﻿12.3660;(1928.9963,1427.5584,220.7506);(-0.7308,-11.7808,-91.8347);
﻿12.4200;(1928.9088,1427.3907,220.7120);(-0.8001,-11.9841,-91.8210);
﻿12.4770;(1928.8137,1427.2289,220.6771);(-0.9145,-12.1124,-91.6926);
﻿12.5180;(1928.7481,1427.1243,220.6611);(-0.8957,-12.1770,-91.7358);
﻿12.5740;(1928.6141,1426.9857,220.6556);(-0.9228,-12.2032,-91.8015);
﻿12.6150;(1928.5064,1426.8821,220.6636);(-0.9160,-12.1766,-91.8670);
﻿12.6700;(1928.3511,1426.7538,220.6665);(-0.9910,-12.1356,-91.9431);
﻿12.7260;(1928.1829,1426.6070,220.6714);(-0.9825,-12.0598,-92.0662);
﻿12.7680;(1928.0621,1426.4847,220.6865);(-1.0057,-12.0795,-92.0992);
﻿12.8240;(1927.2886,1405.5154,220.6757);(-1.0810,-12.0512,-92.1030);
﻿12.8660;(1926.5492,1384.3234,220.6571);(-1.1789,-12.1712,-92.0949);
﻿12.9220;(1925.5877,1356.2003,220.6460);(-1.2084,-12.1633,-92.1997);
﻿12.9770;(1924.6599,1328.2611,220.6001);(-1.2250,-12.4371,-92.1361);
﻿13.0190;(1923.9798,1307.1444,220.5822);(-1.1625,-12.5022,-92.0294);
﻿13.0750;(1923.1154,1278.9819,220.5282);(-1.1112,-12.7747,-91.7462);
﻿13.1170;(1922.4866,1257.8354,220.5046);(-1.0232,-12.8835,-91.5039);
﻿13.1720;(1921.6925,1230.3866,220.4575);(-1.0011,-13.1740,-91.1319);
﻿13.2130;(1921.0852,1209.2103,220.4296);(-0.9181,-13.3475,-90.9378);
﻿13.2690;(1920.2976,1181.1828,220.3839);(-0.8643,-13.5895,-90.7129);
﻿13.3260;(1919.5198,1152.9597,220.3459);(-0.8256,-13.9196,-90.4701);
﻿13.3680;(1918.9531,1131.8432,220.3206);(-0.7852,-14.0210,-90.2841);
﻿13.4220;(1918.2137,1104.1527,220.2925);(-0.7559,-14.1726,-90.0749);
﻿13.4640;(1917.6659,1083.2104,220.2843);(-0.6737,-14.1638,-89.9554);
﻿13.5200;(1917.0023,1055.2334,220.2463);(-0.5574,-14.3059,-89.7107);
﻿13.5760;(1916.3887,1027.1081,220.1986);(-0.2860,-14.4320,-89.4010);
﻿13.6180;(1915.9827,1006.3300,220.1605);(-0.0732,-14.5338,-89.0514);
﻿13.6730;(1915.4743,978.4804,220.1074);(-0.0306,-14.7591,-88.6012);
﻿13.7150;(1915.0943,957.5885,220.0665);(-0.0534,-14.9039,-88.3315);
﻿13.7710;(1914.6160,929.7923,220.0120);(-0.0288,-15.1725,-88.0403);
﻿13.8270;(1914.1870,901.9150,219.9571);(0.0497,-15.3504,-87.5928);
﻿13.8690;(1913.8822,881.0312,219.9362);(0.1341,-15.4671,-87.2018);
﻿13.9240;(1913.5151,853.3086,219.9342);(0.1726,-15.4060,-86.6521);
﻿13.9670;(1913.2600,832.3720,219.9312);(0.2284,-15.5134,-86.2071);
﻿14.0220;(1912.9715,804.5161,219.9070);(0.1301,-15.6523,-85.5772);
﻿14.0630;(1912.7968,783.5535,219.8573);(0.1330,-15.8272,-85.1217);
﻿14.1190;(1912.6079,755.7540,219.7928);(0.2515,-16.2637,-84.6349);
﻿14.1750;(1912.4731,727.8214,219.6646);(0.4230,-16.8485,-84.1769);
﻿14.2160;(1912.3987,706.7404,219.5492);(0.6468,-17.3023,-83.8277);
﻿14.2720;(1912.3336,678.7964,219.3193);(1.0725,-18.2740,-83.1974);
﻿14.3150;(1912.2950,657.7757,219.1623);(1.3568,-18.9053,-82.6592);
﻿14.3700;(1912.2375,629.8685,218.9272);(1.7967,-19.9468,-81.8500);
﻿14.4250;(1912.1744,601.9653,218.6791);(2.3580,-20.9253,-80.9373);
﻿14.4670;(1912.0875,581.0347,218.4697);(2.9383,-21.7842,-80.3168);
﻿14.5230;(1911.9810,553.0075,218.1770);(3.9826,-22.7758,-79.4127);
﻿14.5660;(1911.8902,532.0036,217.8463);(4.7467,-23.8736,-78.2823);
﻿14.6200;(1911.8103,504.3664,217.3550);(5.4358,-25.8378,-76.2505);
﻿14.6760;(1911.8106,476.5057,216.8270);(5.9339,-27.4853,-73.6364);
﻿14.7180;(1911.8297,455.5049,216.3201);(6.3102,-29.2278,-71.4337);
﻿14.7730;(1911.8679,428.0777,215.5244);(6.0393,-31.6382,-68.7285);
﻿14.8150;(1911.9059,407.2093,214.8261);(5.7174,-33.5642,-66.5304);
﻿14.8720;(1911.9032,379.5538,213.7440);(5.4242,-36.5142,-63.8517);
﻿14.9260;(1911.9383,352.1778,212.7180);(5.1966,-39.5224,-60.9008);
﻿14.9680;(1911.9691,331.6488,212.0210);(4.9870,-41.6328,-58.0479);
﻿15.0240;(1912.8093,330.3816,211.2689);(4.4129,-43.5103,-54.1051);
﻿15.0660;(1913.4225,330.7072,210.7896);(3.8740,-44.8409,-50.8793);
﻿15.1220;(1914.2973,331.1735,210.1680);(2.2554,-45.9181,-46.2661);
﻿15.1630;(1914.9312,331.5757,209.7288);(1.1599,-46.6932,-42.7798);
﻿15.2190;(1915.6138,332.1104,209.0932);(0.4311,-47.8000,-39.5875);
﻿15.2750;(1916.1413,332.4154,208.4987);(0.6610,-48.4384,-38.2634);
﻿15.3170;(1916.4372,332.4773,208.1425);(0.7739,-48.8488,-38.2542);
﻿15.3720;(1916.8456,332.1936,207.6779);(1.3151,-48.2769,-39.4543);
﻿15.4140;(1917.0252,331.8475,207.2815);(1.8336,-48.1601,-40.8904);
﻿15.4690;(1917.3286,331.0730,206.6089);(2.2139,-47.5379,-43.0621);
﻿15.5250;(1917.5563,330.1102,205.7173);(2.3053,-47.1500,-45.9291);
﻿15.5670;(1917.8176,329.2497,204.9976);(2.4974,-46.7723,-48.3654);
﻿15.6230;(1918.1988,328.1712,204.0785);(2.2909,-46.8783,-51.9730);
﻿15.6650;(1918.7928,327.0903,203.5786);(2.8551,-45.8694,-55.2332);
﻿15.7200;(1919.7047,325.7442,203.1864);(3.9336,-45.3747,-59.3558);
﻿15.7760;(1920.6843,324.2069,203.2902);(5.9928,-45.4948,-64.3016);
